index,seed,ok,mass_kg,inertia_scale,cl_alpha,cm_alpha,wind_speed_mps,wind_direction_rad,w20_mps,density_scale,sensor_scale,init_altitude_offset_m,init_airspeed_offset_mps,init_yaw_offset_rad,simulated_time_s,rms_cross_track_m,max_cross_track_m,rms_altitude_error_m,max_altitude_error_m,rms_airspeed_error_mps,max_bank_deg,max_alpha_deg,laps_completed,waypoints_reached,estimator_position_rmse_m,estimator_velocity_rmse_mps,estimator_attitude_rmse_deg,estimator_yaw_rmse_deg,final_gyro_bias_error_radps,final_accel_bias_error_mps2,min_cov_eigenvalue,wall_clock_s
72,1.74660239e+19,0,15.2208429,1.08272132,4.3119357,-1.26348101,1.45342477,-1.61534729,8.69256209,1.02352646,1.52411701,-10.5509989,0.328805432,0.117192949,81.704,11.5596984,41.6677992,28.073376,110.013639,2.80486009,39.903362,33.2135863,0,3,1.9428804,0.273804611,1.33545033,0.864108604,0.00281563994,0.126716741,2.22376774e-06,0.616770803
73,6.6114572e+17,1,12.2408114,1.03442274,5.98915478,-0.943913046,7.11970041,2.31022387,2.86964403,1.00025443,0.792900993,-5.33548808,-1.03723646,0.539889433,299.996,12.5443044,48.5425533,1.39038206,3.94227656,0.588250212,39.8527471,8.72606164,2,12,1.58337783,0.119915758,1.500508,1.01158011,0.000654393088,0.240061085,2.22167567e-06,2.30574558
74,1.27752696e+19,1,13.27137,1.11286414,5.60574095,-1.30738289,5.16801709,-1.68069067,8.56528286,0.953241946,0.536638999,5.12549421,0.705888373,0.177727575,299.996,15.9288534,81.6427873,0.644762239,4.09031188,0.675745724,40.73061,11.913983,2,12,0.658474725,0.27052949,1.3207856,1.06783231,0.000818473228,0.0990516889,2.22245991e-06,2.32895797
75,1.31699224e+19,1,14.1387955,1.01610501,4.93158328,-0.817150084,2.32049279,-1.4620654,8.85565236,0.926234566,0.862308013,-3.00003698,1.73556943,0.349395849,299.996,11.510615,41.4580388,1.14719328,4.2885721,0.691425845,43.2879045,12.9672947,2,13,2.651778,0.24139521,1.86878153,1.11044567,0.00136013658,0.117299769,2.22241369e-06,2.30103872
76,8.45471148e+18,1,13.199998,0.821739134,5.51448423,-1.23108834,5.64644722,-0.0694325855,7.02059607,0.957735175,0.871323495,-9.92285983,-1.74561221,-0.0494499089,299.996,15.0405077,64.7256922,0.75920944,4.26560436,0.64889621,43.4408342,12.1760147,2,12,1.63398742,0.225690528,2.06276219,1.34711463,0.00310683409,0.317024358,2.22181905e-06,2.28468731
77,1.74417414e+19,1,13.2235188,1.02501398,5.24720177,-1.06940738,0,2.08798055,9.19682726,0.933692114,1.05768302,-20.1520468,-0.260488168,0.347161981,299.996,12.2120843,46.4971109,0.992554723,5.11203815,0.742349396,38.7644662,11.0259456,2,13,2.05541901,0.273584178,1.77547505,1.06939295,0.000779315752,0.151236284,2.22291652e-06,2.33739427
78,6.60994804e+18,1,14.7535657,0.998316347,4.65613273,-1.07781459,6.24750394,0.253150186,6.78291254,0.994923585,0.829451788,13.7461672,0.0328878434,-0.20098523,299.996,15.3051247,71.9284591,1.11490062,3.31149614,0.720379828,39.7945027,12.8540275,2,12,1.45145044,0.234228394,1.82665753,1.36301738,0.0016972247,0.0600088542,2.22163212e-06,2.28259463
79,4.28894773e+18,1,13.8207984,0.966016945,4.48409731,-1.16904338,6.94858527,-1.25551707,6.07268703,1.01086267,1.23188696,-6.29140431,1.02062708,0.709272831,299.996,14.7332439,74.6774616,1.31266028,3.78652111,0.721371307,40.6580929,12.2334459,2,12,3.43042636,0.208854853,1.21002728,1.04889528,0.000932950005,0.0540958428,2.22193673e-06,2.27650898
80,2.17406397e+18,1,14.387956,0.943827585,5.03206816,-0.99090646,4.62700547,1.54622484,10.1842327,0.982517057,0.958978903,7.98720468,0.765716358,0.313660802,299.996,14.3937581,72.5632038,1.28393618,4.754346,0.773893536,41.6205546,13.3605961,2,12,1.67923892,0.303064841,1.786595,1.54495441,0.00208751532,0.157178939,2.22213737e-06,2.28236543
81,1.49037109e+19,1,13.9519389,0.949559419,4.59878125,-0.876394358,3.44432961,0.923620741,9.48648845,0.940719242,0.904937192,6.52691854,-1.91566846,-0.799230673,299.996,15.8915805,67.9298705,0.804617998,3.65838549,0.726697178,42.0258946,13.9924497,2,12,1.01726167,0.308509748,1.88633556,1.61275402,0.00331395393,0.202932289,2.22202562e-06,2.31069214
82,6.05739697e+18,1,12.7184585,0.972714364,4.98144186,-1.07059365,2.59445191,2.46894646,1.51077619,0.988105012,1.055185,-0.84632574,-1.13196149,0.0361953099,299.996,10.0212161,41.2143887,1.00557818,4.61226623,0.600958765,39.7848507,10.1597134,2,13,2.50920952,0.106549756,1.05315128,0.459767993,0.00139687833,0.114634585,2.22172767e-06,2.29599556
83,1.62790953e+19,1,11.9302084,0.942433681,5.70434175,-1.16419523,1.68432152,-2.71694809,2.67870594,1.10331254,1.08130405,18.3613222,-1.67592173,-0.634126572,299.996,10.3778719,41.6232341,0.816730351,4.29717644,0.649911631,37.2103368,8.2146722,2,12,2.31744336,0.137886468,2.15670878,0.774439801,0.00136246734,0.232985578,2.22185114e-06,2.29236315
84,9.85833885e+18,1,12.477366,0.930281766,5.40522568,-1.03968566,6.68395659,0.433784646,7.10666332,1.04499622,1.28592968,15.1176235,1.17036794,0.0687836878,299.996,15.2326856,79.4096491,1.10246725,4.84180997,0.621480587,39.9498069,8.9722315,2,12,2.58719885,0.256816413,1.84896596,1.33187067,0.00286246637,0.141239192,2.22170406e-06,2.29356542
85,8.384056e+18,1,12.6032044,1.06054774,5.39004992,-1.37951014,3.06399334,2.1532386,8.65072741,0.942265893,1.25208898,2.51462122,2.18806713,0.190991171,299.996,11.2133876,46.8973585,0.785122515,4.43702107,0.880615388,40.2343336,11.7472491,2,12,1.65245537,0.327500977,2.27490468,1.39135443,0.00291289829,0.0854285748,2.22216607e-06,2.3223752
86,1.65260966e+19,0,13.3268128,0.943221818,4.57284684,-1.04363297,5.08983648,2.98044861,8.45865484,0.923415047,1.55074421,-16.6761484,1.42070995,0.254487244,19.124,0,0,0,0,0,28.0058857,33.2299282,0,0,0,0,0,0,0.00245895318,0.222214105,2.30124068e-06,0.142665755
87,1.47083848e+19,1,13.6595624,0.947058647,4.15349065,-1.07491306,6.22777613,3.10587861,11.034398,1.07240616,1.22200611,-6.60803163,-2.43742765,-1.08524906,299.996,14.0017386,61.3048306,0.965122197,4.35235459,1.12029273,43.7047358,12.9075356,2,12,1.54659502,0.404585163,2.06940219,1.64906279,0.00128878055,0.358849388,2.22208654e-06,2.28784217
88,3.20751939e+18,1,14.7756717,0.885142849,5.45438672,-1.32015696,7.27991029,2.72257766,12.3198174,1.04395713,1.94559656,9.29591095,-0.274044388,-0.126964948,299.996,15.8418343,63.0777743,4.72025418,8.2178354,0.789315525,40.8008671,10.4934402,2,12,6.35366088,0.415567157,1.78488823,1.37437773,0.00306602368,0.0884656897,2.22207932e-06,2.29051273
89,6.42127438e+18,1,12.5360529,0.97544737,5.58836176,-1.32235088,9.55586592,-1.07853248,4.17276012,0.993346272,1.37859684,-7.0644328,-1.24281458,0.517823606,299.996,26.6942131,131.167383,1.0278627,4.46262449,0.783220525,40.269511,8.63029734,2,11,2.16094207,0.186031847,2.47521145,1.31567014,0.00336348769,0.0756573347,2.22169422e-06,2.28386966
90,1.51614149e+19,1,15.2027852,0.9266348,4.84650428,-1.43452307,4.44240092,-1.95056925,19.3568795,1.01374854,0.802718402,17.7252336,0.792139259,0.0444632528,299.996,17.6553779,66.6398537,1.17177302,5.45088927,1.04267481,41.0233189,16.4439885,2,13,0.925006014,0.576428848,2.41698092,2.20870664,0.00105267108,0.16213545,2.22320444e-06,2.31607795
91,7.16409357e+18,1,13.0901271,0.982128402,4.74299135,-1.16907114,0.892631981,-2.34471183,11.5191494,0.919820038,1.3099678,1.17916219,0.345433206,0.572001811,299.996,11.9295811,42.6700505,1.33361099,5.539644,0.881045962,41.3998344,14.1913036,2,13,3.60880251,0.372362376,2.1112385,1.33341288,0.00124788474,0.241296315,2.22306466e-06,2.29916468
92,1.42934388e+19,1,14.6056319,1.14143629,4.24939252,-1.41013257,1.59163298,-1.24620846,9.30735843,1.02132466,1.04567116,-16.8555568,-2.12462294,-0.413967511,299.996,15.9455981,51.0289666,0.87432646,4.71838261,0.997415771,42.6372788,13.5212799,2,13,1.6133417,0.343611997,2.0080934,1.43264186,0.00231324094,0.175067787,2.22244222e-06,2.29997838
93,1.2837753e+19,0,13.913082,1.09925481,4.26509193,-1.17230922,7.14670519,2.09669795,4.17057454,1.00252303,1.30991979,-21.8613784,0.8736835,-0.204782971,223.14,19.9246073,67.8269776,13.3468873,110.030597,1.44785748,41.1544049,31.9496388,1,9,1.74631207,0.177664538,1.07341119,0.791165075,0.00255747097,0.160589458,2.22181532e-06,1.75498238
94,6.59923318e+18,1,13.8978477,0.96663491,4.17684387,-1.25664872,3.45088378,1.29527145,0.59259905,1.00987357,1.03906482,-1.67964488,0.135912859,0.345276417,299.996,14.7808348,65.2282774,0.844153752,4.49188723,0.698214923,38.5217572,13.8393715,2,12,2.34202568,0.12067203,1.06563414,0.602817641,0.000919662835,0.0733022727,2.22182168e-06,2.32775632
95,2.26896571e+18,1,11.5381821,0.967987978,4.13942524,-0.977255437,7.55945738,-1.63073794,1.14505879,1.10790015,1.6896644,11.8047149,-4.47063909,-0.390248928,299.996,17.823744,81.1188436,0.923808066,4.91074913,0.666860645,38.6590178,12.2511286,2,12,2.63506789,0.167193333,0.982756076,0.796298723,0.000983560059,0.175344313,2.22167444e-06,2.29698496
96,1.67959772e+19,1,12.6213137,0.944559364,4.86973014,-1.18024462,4.79123794,-1.02834039,6.05794127,1.00040186,0.863893704,-8.53711433,2.94332253,0.0370237039,299.996,10.8445523,44.053594,0.792530094,3.91075697,0.65547596,41.0002363,10.1088303,2,12,1.03253352,0.195939332,1.62757296,1.26844787,0.00110926027,0.147764977,2.22186032e-06,2.33975142
97,8.92532226e+18,1,15.0896755,1.11291915,5.05857455,-1.24221735,4.08952459,-0.919661052,11.3742558,0.995328735,0.916521447,-33.4357953,-2.45193621,-0.279868643,299.996,11.9751373,42.0447893,1.14442669,4.0425407,0.846070566,39.6073395,11.9013404,2,13,2.14613432,0.33766522,2.43085519,1.53981389,0.00199262452,0.263555863,2.2222893e-06,2.28832849
98,7.67484409e+18,1,13.9380346,0.974039325,4.5139081,-1.54482954,5.18922992,1.36761551,5.46046284,1.03309085,1.17853502,14.506648,-1.47662664,-0.114209655,299.996,14.7892615,74.1881502,1.71360432,4.81625107,0.821811425,40.140877,11.8938445,2,13,2.7498572,0.226828239,1.88248774,1.21817915,0.00113316731,0.245661525,2.22208689e-06,2.32732556
99,8.75059319e+18,1,14.0122063,1.03177876,5.09344108,-1.02047168,9.26622523,1.5295802,11.9064352,1.01982362,0.651360666,-5.04891513,3.5802585,-0.112381057,299.996,21.48918,86.2801887,0.916069909,4.64949469,0.867342888,39.6734606,12.5053587,2,12,0.842123162,0.364263954,1.65599447,1.28418595,0.000859266213,0.0959320473,2.22189444e-06,2.28749991
100,1.99972435e+18,1,13.6343539,0.926667217,4.20709447,-1.01459786,6.4533662,0.497823491,5.16983787,0.939212579,0.872397995,-1.3184215,-1.12800987,0.289207875,299.996,12.5915428,56.2366547,0.82165377,3.46040303,0.647721967,42.0940164,15.6462742,2,12,1.65132904,0.196698881,1.88599926,1.22715329,0.000798125158,0.0887850474,2.22170737e-06,2.3218825
101,3.27275184e+18,1,12.4230704,0.940894,5.47617809,-1.21041726,7.35624773,2.84297956,5.97888949,0.958730637,1.13124927,11.817986,3.72258265,0.17950545,299.996,10.1783577,41.6034258,1.1674384,5.48980734,0.631919942,42.0037577,9.85198493,2,12,2.024809,0.227334084,1.90845856,1.2912271,0.00115470603,0.0664289774,2.22180515e-06,2.28412983
102,8.65678033e+18,1,12.944293,0.967834026,4.36922939,-0.928295102,4.14165078,-2.80502059,5.92254247,1.09000589,0.97973951,11.9675743,0.803099461,-0.357131015,299.996,15.7534331,70.0449443,0.867639006,3.70472908,0.659123121,40.6685562,11.2837974,2,12,1.19393146,0.203114621,0.937244073,0.726695986,0.00129199085,0.0808467292,2.22181732e-06,2.29815558
103,1.32676413e+19,1,12.5528805,0.858590998,5.57847724,-1.06652632,1.15796285,-1.44668838,7.51591106,1.00245569,0.89149834,-4.3744817,0.886606728,-0.172366247,299.996,10.400877,41.4943337,1.05679476,4.29890723,0.679442779,39.7591934,12.2498632,2,13,1.83112707,0.25895459,1.52653192,1.23917027,0.00265056215,0.078652985,2.22221519e-06,2.29650916
104,1.10149096e+19,1,13.5103604,0.942620579,4.30615949,-1.37808318,9.86476904,-1.76050902,8.18698314,0.948733494,0.863701251,0.0891771877,-0.546276441,0.135778368,299.996,15.8696591,75.4355931,0.970586366,3.24945078,0.764753488,39.5073969,13.8903435,2,11,1.45870205,0.286760601,2.64419243,2.23444448,0.000870060223,0.231159736,2.22182237e-06,2.28337434
105,4.02419989e+17,1,12.3379941,0.996613753,4.693284,-1.12522405,2.05983536,2.17761948,2.27043525,1.01270769,0.835042061,-3.60506072,-1.42283107,0.582376422,299.996,10.2704038,41.4271893,0.677007043,3.86616079,0.604678734,40.7129306,9.47016319,2,12,1.076943,0.118893412,0.978799201,0.532974214,0.000686518064,0.0851836393,2.22183914e-06,2.29614897
106,1.12816035e+19,1,11.6738437,0.902213336,4.41377456,-1.47060107,4.37649293,0.0393599011,0.865597039,1.00961901,0.824212071,18.6116896,-0.12186175,0.108993864,299.996,16.8042992,66.66445,0.904228962,4.56442883,0.654812836,38.8652165,10.5082954,2,12,1.89769412,0.085552557,0.635806665,0.372743513,0.00114244803,0.071858794,2.22168322e-06,2.294898
107,2.95080218e+18,1,13.5757889,1.02157235,5.48729968,-1.13271819,4.23135344,-1.31524092,10.5131886,0.98932141,0.870219123,-7.41172494,0.982106647,0.0702589217,299.996,12.3048041,56.8212316,1.83939442,5.32764579,0.845090545,40.187862,11.1224917,2,13,2.81617086,0.369482407,1.52154083,1.35622584,0.0021517088,0.171239458,2.22221603e-06,2.31260392
108,8.88008313e+18,1,13.8345924,1.13578681,5.13806643,-1.25139153,0,-2.63610631,2.44393782,1.02981548,1.00036778,0.766231011,-1.46587515,0.0962071027,299.996,11.5196815,40.423199,0.81079122,3.45831703,0.704961072,41.6440933,9.95809164,2,13,1.74578007,0.132216871,1.16144171,0.710313423,0.00225849129,0.110347162,2.22238081e-06,2.30606607
109,2.96820971e+18,1,14.7415561,1.02531599,5.31148759,-1.29287823,3.18380343,2.1094043,9.23916517,0.911770381,0.845177445,-9.71969367,2.16388817,-0.050676573,299.996,12.4739487,58.2762644,0.983518841,3.99149549,0.730218399,43.1241563,13.716826,2,13,1.56590137,0.285005096,1.49763304,1.30575141,0.00338583517,0.160850448,2.22241136e-06,2.28582796
110,3.96852366e+18,1,11.6771126,1.05350763,5.17291224,-1.16365468,5.33130138,-2.60749547,7.08662574,0.968540239,1.00104113,7.83979555,-1.08462016,0.375176619,299.996,13.8016745,74.5783246,0.937713133,4.27146081,0.666139958,41.0369045,9.63816857,2,12,1.77506134,0.229049085,1.11545598,0.951056123,0.000980217705,0.0605244114,2.22176457e-06,2.28785768
111,1.0697855e+19,1,14.9952713,1.02252432,5.56234308,-1.27792139,7.40260657,1.44630102,7.88524498,0.964517771,0.772520577,-2.23265333,3.11626122,-0.00180340298,299.996,12.6129883,59.618297,1.03522715,3.50687963,0.730367566,40.6559778,11.7223505,2,12,1.73893505,0.248732405,1.68069535,1.46569187,0.00158495079,0.228164751,2.22200182e-06,2.31605918
112,8.34131011e+18,1,13.0604135,1.00708971,5.3403852,-1.07929859,0.878247008,3.0541677,8.24039613,1.05202072,0.895606442,-15.6493345,1.48762866,0.80457836,299.996,10.8094111,41.3322187,0.988717809,4.76876761,0.680078473,41.2822034,8.76096271,2,13,1.51088851,0.258899071,1.08282526,0.764066391,0.00254119001,0.143777774,2.22249247e-06,2.3405584
113,1.01984998e+19,1,14.4011748,0.919644856,4.43354702,-1.09951162,8.02035417,-2.00958042,0.5,0.911359595,1.00546794,-1.98556257,-2.55390184,0.0208558682,299.996,11.5018956,41.5893764,0.707097329,3.47470144,1.04961762,38.7204789,14.4912015,2,12,1.75862259,0.122640786,1.30503619,0.787872626,0.00134443632,0.0588651573,2.22159025e-06,2.29805627
114,6.80175186e+18,1,14.9391605,1.02021949,4.98911024,-1.17842793,2.68542134,-0.871649639,7.91169152,0.939760154,0.504791473,-5.27731113,-1.59053819,0.0839778638,299.996,12.0864572,40.9132527,0.796308935,4.00556947,0.706092717,41.3551784,15.5634924,2,13,0.594639863,0.244041119,1.26880561,1.14285167,0.000956865021,0.081016286,2.22249596e-06,2.29670489
115,1.18354292e+19,1,13.4260259,0.949801519,5.65028022,-1.23962476,9.69925219,-1.25405381,3.50967102,0.979114188,0.723825884,-3.76556012,2.33126682,-0.637289635,299.996,26.9101908,127.254245,0.619731647,3.5947081,0.733604547,39.1940308,8.80818288,2,11,1.40540878,0.127434438,1.64573065,0.937394803,0.00244465417,0.0613418996,2.22161824e-06,2.30989303
116,2.79637582e+18,1,14.4673871,1.0857951,4.32204574,-1.27309639,4.67135532,1.18144416,5.42145028,1.06326307,1.29706806,-6.32878439,-2.12698698,-0.62453725,299.996,11.8645857,43.4965031,1.80958191,5.59840214,0.818933396,39.3995735,14.5756738,2,13,2.51701993,0.220110186,1.21686697,0.978351322,0.00151086165,0.0833802366,2.22178445e-06,2.30623742
117,1.50451148e+19,1,12.3639333,0.905024029,4.12613921,-1.40881571,10.1844841,2.32537961,10.1505677,1.03610871,1.95323339,-0.045975837,-2.64609749,-0.4184172,299.996,28.5073813,126.253022,0.825150736,4.310853,0.692940438,43.3857962,11.5835767,2,11,3.30695736,0.419487565,3.18576839,2.11301936,0.00196117751,0.242854985,2.22206575e-06,2.29076675
118,9.9610219e+18,1,13.4496503,1.03156814,4.71770075,-1.32135965,6.70233541,2.25133175,4.16206011,1.1376114,1.69161535,13.8185035,-0.963928327,0.184323036,299.996,20.7349982,87.6367603,1.01679744,4.87816945,0.72887372,41.4810731,11.3479874,2,12,2.41995956,0.248782358,2.25934504,1.0846388,0.00163640581,0.397636999,2.2217799e-06,2.28560711
119,1.18995473e+19,1,11.4997012,0.958313546,5.27668013,-1.1979396,4.97107137,-0.641123132,7.60299091,1.02909446,0.86043766,-1.03181909,1.7736467,0.545382623,299.996,11.6569636,41.5869531,1.21381694,4.42068161,0.731952455,38.9961674,9.11881445,2,13,1.81244994,0.240921723,1.44812804,0.871827181,0.000405599066,0.138592238,2.2217932e-06,2.31763186
120,3.22950798e+18,1,14.0217903,1.00044725,4.93794188,-1.18857025,0,0.397217476,9.75056386,1.07017225,1.18285721,-2.06116195,-3.42518723,0.240497513,299.996,11.5169946,46.5668107,0.873842821,4.27453964,0.690865113,40.9159774,12.0143783,2,13,1.44884728,0.332083224,1.93196619,1.39411096,0.00206683304,0.188295858,2.22213614e-06,2.3061755
121,1.20838289e+19,1,12.3748962,0.959503673,4.41957025,-1.40797917,2.82626735,-1.17458368,10.7676172,0.968704617,0.872841994,-1.27951227,-1.41041618,0.203293769,299.996,14.2652168,61.5893327,0.866470083,3.53370042,0.839147361,41.9558698,14.2867377,2,13,2.59200209,0.356530416,1.59688368,1.24414499,0.00195449204,0.0745881186,2.22226731e-06,2.28147981
122,4.6888889e+18,1,13.3830872,0.978928,5.99123517,-0.925447351,7.89606744,-2.53556815,4.21999432,1.05155122,0.628121208,-2.53734055,-0.296032406,0.0867594225,299.996,11.6420008,51.7296933,0.665354165,3.68180572,0.630231221,38.9571639,8.84961888,2,12,0.740168468,0.149664343,1.11855958,0.554054,0.000951454686,0.17341701,2.22167272e-06,2.2769134
123,1.43869508e+19,1,15.7591051,1.11244054,4.81307132,-1.19199333,5.80540712,-2.12636525,7.6509727,1.02017927,0.85594768,7.61257497,-1.7280045,0.0507589096,299.996,14.9812605,73.1043654,0.920701749,4.45876798,0.780438253,42.0378537,14.1260074,2,12,1.44479734,0.258946534,1.08021332,0.921745067,0.00167667587,0.135536793,2.22201531e-06,2.30984443
124,1.42872791e+19,1,14.9357427,0.93751097,4.87630673,-1.17790942,3.93288132,0.732452666,6.65923743,1.02535166,0.625346292,-10.2461106,-1.80941078,0.197379955,299.996,14.029747,66.8128701,0.985068099,4.55785221,0.704530721,40.0641914,13.4187199,2,12,1.21021006,0.239174685,1.05383424,0.926370834,0.000510938441,0.100087311,2.22189071e-06,2.33170465
125,1.16250102e+19,1,13.4741586,0.959984895,4.95150648,-1.09767214,3.45661618,0.819787544,5.95437132,1.04038449,1.24993854,13.3699589,-3.02281763,-0.169408501,299.996,15.1822642,70.1184931,0.729154025,4.14189483,0.780418757,39.5942924,11.2093933,2,13,2.33383316,0.225695181,1.0517646,0.81495413,0.00173267801,0.123735628,2.22198381e-06,2.28974962
126,7.15964957e+18,1,15.4559679,0.874898573,5.62672609,-1.02093149,9.39863798,-0.9309472,11.3240736,0.894294972,0.974983212,5.52681936,-0.894314566,-0.33735685,299.996,12.838253,56.1158687,1.10853549,5.68881643,0.954638779,42.8746783,15.0977488,2,11,2.38838877,0.357333416,2.29581427,1.93896501,0.0026069291,0.0690964048,2.22192243e-06,2.28345371
127,3.301288e+18,1,13.1726206,0.93019096,6.75190311,-0.88541986,4.21846315,1.81190047,4.240163,0.96515536,0.649160574,-5.51895344,-2.10361638,-0.334159896,299.996,17.5021471,78.947843,0.599096257,3.60052074,0.629928729,38.9865954,8.6684489,2,12,0.77907022,0.132291252,0.709879518,0.539331869,0.000460408352,0.090244342,2.22190291e-06,2.30893635
128,1.04579275e+19,1,12.8509107,1.04059713,4.73706146,-1.43810123,9.67818302,-0.517484952,12.4340084,0.978472283,0.954400445,-0.464483232,1.33542186,0.114109909,299.996,15.893322,71.1434998,1.68502597,6.01334671,0.883856814,39.6309267,13.6612203,2,12,2.0488261,0.409856292,2.93895732,2.54356624,0.00271902747,0.185158326,2.22194094e-06,2.27471929
129,1.62578341e+19,1,14.0381903,1.02959668,5.95767621,-1.08925328,1.65360187,-2.77056301,10.2110911,0.980563125,1.78338674,6.42022157,-0.421042663,-0.0549129924,299.996,13.9102485,63.9333627,0.900658702,5.19478753,0.708536481,41.7696323,11.4032147,2,13,2.75062744,0.347940433,2.30290726,1.68536599,0.000989967852,0.128155551,2.22302696e-06,2.35247401
130,1.07193655e+19,1,13.5051856,1.0062969,5.1733826,-1.36226149,1.91755093,0.633626518,6.8462388,0.944637007,1.62491742,-0.349660438,-2.18937928,0.0364353277,299.996,14.0849378,62.128019,0.735295396,4.4154107,0.704133534,40.260225,11.3805424,2,13,1.5879537,0.270180699,1.97940242,1.3702382,0.00238749506,0.318145365,2.22223804e-06,2.28961787
131,4.50843141e+18,1,13.4335756,0.946061118,5.46947891,-1.34041363,2.5442929,-0.106858691,4.19049451,0.975402132,0.658338102,-3.07735888,-0.298736522,0.401249398,299.996,12.6365387,44.4141725,1.09663998,4.77313503,0.651092155,39.4680165,10.8225931,2,13,1.05622365,0.140205652,0.645381793,0.529707421,0.000593278261,0.0964045057,2.221931e-06,2.30929322
132,1.71896161e+19,1,16.5943101,0.985775298,5.02477119,-1.23369551,5.62389602,1.11848787,9.03909285,0.923442851,0.988349591,10.8048242,-1.16389269,-0.0733117852,299.996,15.8231266,71.1266764,1.02331374,3.70344327,0.786441342,41.1504486,15.7937194,2,12,1.62539322,0.300718602,1.74834677,1.35419245,0.00156787745,0.131498752,2.22209709e-06,2.28234411
133,9.80641498e+18,1,15.8568066,1.03601321,4.85170074,-1.28020613,5.74817745,-2.65882651,5.81643369,1.00532952,0.940691151,-10.4992812,-0.231667501,0.586574681,299.996,11.9792858,45.2226016,0.82768146,3.59846027,0.70976381,39.675923,13.6762329,2,12,0.894109318,0.200661157,1.07163607,0.916773678,0.000595007864,0.0791955602,2.22179616e-06,2.34039617
134,4.70480779e+18,1,11.845917,0.977950347,5.1015588,-1.26650809,5.85867436,-0.144682926,10.0289996,0.943963449,0.55293529,1.30515588,-0.838611006,0.204247413,299.996,16.2364742,71.7808375,1.10552334,4.72939971,0.648467133,40.0938639,9.61010148,2,12,1.09393495,0.316932711,1.39548956,1.15024146,0.000968640018,0.0748514044,2.22171344e-06,2.29049133
135,1.12434297e+19,1,11.907274,1.01537533,4.49190423,-1.22006058,3.23855854,0.303082137,5.96246647,0.90677934,1.20929814,-3.78293832,0.313835754,-0.3762595,299.996,12.8963427,52.5431518,1.11873331,3.90275208,0.707017632,39.6843955,11.3131432,2,13,1.86022985,0.200314449,1.01074241,0.877312138,0.00151528084,0.081006142,2.22208342e-06,2.33716148
136,1.51762125e+19,1,13.9698658,0.853875297,4.71664004,-1.60228312,3.36164381,1.00636572,10.985791,1.13182506,0.831979464,-0.653738719,0.365471428,0.791073953,299.996,13.9646776,68.1230886,0.865027722,3.66441437,0.768903458,41.1436255,13.5294839,2,13,1.5322185,0.355862937,1.92926593,1.56690858,0.00164993908,0.203604549,2.22204201e-06,2.2833342
137,2.41210938e+18,1,13.6648632,1.03984067,3.9028053,-1.0571911,5.82042884,-1.84552768,6.53736823,1.02838857,0.814185052,-0.139290875,2.80814401,0.078970807,299.996,14.0436675,70.1601365,0.792506558,4.49137472,0.728732895,40.580827,12.8425616,2,12,1.07856633,0.241222354,1.81706034,1.1525052,0.004199382,0.129033596,2.22203018e-06,2.31623726
138,6.69721264e+18,1,13.1941617,0.930184957,4.31471934,-1.09270574,1.79383097,-2.37965722,8.19393058,1.03775008,1.29617639,10.5730106,-1.81178667,0.171836996,299.996,9.91419805,41.6181965,1.32213514,4.5343665,0.704094093,38.2893433,13.228524,2,12,2.02224297,0.279739594,2.47921879,1.67787457,0.00225905842,0.28215433,2.2226039e-06,2.29677392
139,6.60658328e+18,1,12.6994557,1.07715161,4.61098548,-1.10012021,5.53623658,2.37548604,3.81485704,0.869030989,1.53226798,2.83187313,1.57711931,0.75397557,299.996,13.7038058,52.1286901,1.34117417,5.41317876,1.0395045,40.6377707,12.677939,2,12,3.38428915,0.198947466,1.81407211,0.950037057,0.00536313956,0.3739928,2.22192822e-06,2.3917597
140,1.79575586e+19,1,15.0491227,0.945349301,5.22591576,-1.18110633,7.97591187,0.156602413,7.51368038,0.950737309,0.897639174,4.11982082,-2.81157053,0.555734713,299.996,15.6881555,78.4151238,0.935633579,4.37695445,0.722002875,39.8889077,12.3183177,2,12,1.73604958,0.233517855,2.19256498,1.66046305,0.00167471197,0.143443994,2.22161338e-06,2.28805341
141,1.55324554e+17,1,14.0837575,0.945503086,5.29729953,-1.27560102,5.90469432,1.20412941,10.9881217,1.00298713,0.851607389,7.63698237,-1.00177972,-0.124891476,299.996,16.7201735,86.6978195,0.82113285,4.41816978,0.866618058,39.3686262,11.7234624,2,12,1.79614706,0.367407002,1.65596462,1.44693991,0.00112481654,0.13493238,2.22192428e-06,2.32171928
142,4.32793161e+18,1,14.647943,0.989473079,6.0612274,-1.25290701,1.25413273,1.56861019,5.24037182,0.925897549,0.695351131,2.69075121,2.57061437,-0.000901180638,299.996,11.8935489,41.9191687,0.775701413,3.58965665,0.663824255,39.4005221,13.7700994,2,12,1.10465062,0.168657519,0.852731544,0.716932399,0.000681858269,0.138196502,2.22241042e-06,2.39413308
143,6.9744043e+18,1,14.1925523,0.953060482,3.78504638,-1.4306651,7.99958588,0.988954052,4.31350902,1.00378415,1.55568969,18.9532201,1.5716389,0.366633086,299.996,11.6467042,50.8435166,1.09431388,4.24747553,0.905012586,42.4091845,16.0998795,2,11,1.77520196,0.219304816,2.50348306,1.47542078,0.00160696074,0.332377536,2.22164641e-06,2.3502126
